TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionYear,TransactionMonth,TransactionDay,TransactionDayOfWeek,TransactionHour,DaysSincePrevTransaction,TransactionID,AccountID,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerOccupation,Cluster,ClusterLabel,ClusterDescription
319.27,50,150,1,10269.78,2023,8,7,0,16,-455,TX000761,AC00126,Debit,San Antonio,D000172,211.97.88.141,M052,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
384.1,42,172,1,672.79,2023,5,24,2,18,-530,TX000762,AC00201,Debit,Detroit,D000497,199.103.32.145,M004,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
820.62,61,158,1,6024.8,2023,3,3,4,17,-612,TX000763,AC00165,Credit,Fresno,D000622,47.82.77.181,M084,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
474.77,56,50,1,2158.59,2023,12,25,0,16,-315,TX000764,AC00420,Credit,Indianapolis,D000046,104.155.121.252,M073,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
542.72,43,92,1,6011.8,2023,9,4,0,18,-427,TX000765,AC00329,Credit,Indianapolis,D000573,34.86.220.205,M100,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
79.8,73,76,1,6372.58,2023,12,22,4,17,-318,TX000766,AC00037,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
46.24,57,52,1,2569.56,2023,3,13,0,16,-602,TX000767,AC00293,Debit,San Diego,D000590,80.155.14.197,M043,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
327.8,61,54,1,10585.48,2023,11,23,3,17,-347,TX000768,AC00481,Debit,San Francisco,D000517,90.111.245.138,M054,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
445.79,52,161,1,717.99,2023,7,7,4,17,-486,TX000769,AC00233,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
55.89,72,150,1,3689.65,2023,8,17,3,16,-445,TX000770,AC00235,Debit,Fresno,D000461,175.230.206.232,M026,Online,Retired,3,Cluster 3,Online Banking Users
158.41,28,16,1,1512.16,2023,2,9,3,16,-634,TX000771,AC00324,Debit,Sacramento,D000122,188.225.207.71,M013,Branch,Student,0,Cluster 0,Branch-Based Debit Users
101.19,64,75,1,14389.45,2023,11,29,2,18,-341,TX000772,AC00029,Credit,Denver,D000524,80.155.14.197,M033,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
61.97,74,95,1,7014.69,2023,5,22,0,18,-532,TX000774,AC00141,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
27.21,79,102,1,3520.61,2023,6,14,2,16,-509,TX000775,AC00061,Debit,San Jose,D000700,28.149.72.129,M050,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
173.74,80,64,1,4913.42,2023,9,8,4,17,-423,TX000776,AC00092,Debit,Houston,D000127,161.177.41.214,M074,Online,Retired,3,Cluster 3,Online Banking Users
176.11,38,105,1,9155.35,2023,8,10,3,16,-452,TX000777,AC00354,Debit,San Jose,D000566,86.220.59.252,M091,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
88.4,46,174,1,2567.53,2023,11,10,4,18,-360,TX000778,AC00358,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,Engineer,3,Cluster 3,Online Banking Users
567.92,53,14,1,3779.47,2023,6,20,1,16,-503,TX000779,AC00078,Debit,Columbus,D000358,213.207.62.176,M042,Online,Retired,3,Cluster 3,Online Banking Users
138.11,68,104,1,4177.65,2023,12,11,0,17,-329,TX000780,AC00013,Credit,Phoenix,D000227,20.147.6.179,M001,Online,Retired,2,Cluster 2,Branch-Based Credit Users
456.93,28,193,1,7284.76,2023,9,26,1,16,-405,TX000781,AC00030,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
101.42,66,146,1,6530.59,2023,4,25,1,17,-559,TX000782,AC00074,Debit,Atlanta,D000195,112.56.160.202,M036,Online,Retired,3,Cluster 3,Online Banking Users
300.61,44,51,1,7895.54,2023,5,1,0,17,-553,TX000783,AC00399,Debit,El Paso,D000086,165.35.58.173,M006,Online,Doctor,3,Cluster 3,Online Banking Users
265.94,54,132,1,6781.3,2023,6,5,0,16,-518,TX000784,AC00323,Debit,Boston,D000581,106.244.1.47,M085,Online,Engineer,3,Cluster 3,Online Banking Users
345.54,29,50,1,2091.78,2023,1,24,1,16,-650,TX000785,AC00107,Debit,San Diego,D000054,215.97.143.157,M050,Online,Engineer,3,Cluster 3,Online Banking Users
411.52,41,88,1,11108.39,2023,1,10,1,17,-664,TX000786,AC00211,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
111.21,35,111,1,9088.36,2023,8,21,0,18,-441,TX000787,AC00297,Debit,Portland,D000401,216.151.64.40,M076,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
316.37,53,86,1,4671.69,2023,8,28,0,17,-434,TX000788,AC00102,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
260.63,37,142,1,7534.73,2023,12,20,2,18,-320,TX000789,AC00196,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
92.36,29,144,1,6353.14,2023,3,27,0,16,-588,TX000790,AC00342,Debit,Dallas,D000598,3.200.166.167,M092,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
262.06,63,118,1,13587.52,2023,9,11,0,16,-420,TX000791,AC00027,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
64.5,74,230,1,1351.24,2023,8,17,3,18,-445,TX000792,AC00339,Debit,Denver,D000076,18.72.115.111,M062,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
175.94,57,89,1,3728.04,2023,6,5,0,16,-518,TX000795,AC00425,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
199.47,57,142,1,6067.44,2023,8,14,0,16,-448,TX000796,AC00161,Debit,Detroit,D000585,82.88.241.226,M041,Online,Doctor,3,Cluster 3,Online Banking Users
51.07,63,133,1,4292.16,2023,1,23,0,18,-651,TX000797,AC00417,Debit,Dallas,D000114,162.198.218.92,M017,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
435.86,56,134,1,3801.82,2023,12,29,4,17,-311,TX000798,AC00208,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
74.73,64,162,1,6353.22,2023,1,30,0,17,-644,TX000799,AC00304,Credit,Jacksonville,D000566,92.180.81.50,M009,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
182.79,23,14,1,1251.85,2023,10,25,2,16,-376,TX000800,AC00166,Credit,Louisville,D000499,35.73.67.98,M013,Online,Student,2,Cluster 2,Branch-Based Credit Users
628.36,44,108,1,11869.71,2023,1,20,4,16,-654,TX000801,AC00279,Debit,Austin,D000415,196.121.240.10,M005,Online,Doctor,3,Cluster 3,Online Banking Users
268.39,29,177,1,9409.43,2023,2,21,1,18,-622,TX000802,AC00114,Debit,San Antonio,D000224,81.102.230.41,M021,Online,Doctor,3,Cluster 3,Online Banking Users
362.27,80,47,1,6003.59,2023,5,11,3,16,-543,TX000803,AC00411,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
560.15,50,92,1,817.83,2023,8,14,0,18,-448,TX000804,AC00380,Credit,Memphis,D000493,93.169.212.219,M059,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
132.36,28,160,1,319.65,2023,3,13,0,17,-602,TX000806,AC00202,Debit,Colorado Springs,D000203,41.0.10.107,M094,Branch,Student,0,Cluster 0,Branch-Based Debit Users
24.77,40,17,1,478.23,2023,11,1,2,16,-369,TX000807,AC00053,Credit,Nashville,D000449,223.32.70.156,M002,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
80.24,53,58,1,8012.81,2023,5,19,4,17,-535,TX000809,AC00422,Credit,New York,D000604,190.92.63.219,M016,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
8.65,68,198,1,4201.22,2023,11,20,0,16,-350,TX000810,AC00083,Debit,Mesa,D000105,217.233.219.196,M060,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
178.91,18,19,1,8870.89,2023,3,15,2,16,-600,TX000811,AC00125,Debit,Omaha,D000041,35.67.21.23,M035,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
115.22,27,108,1,906.2,2023,12,8,4,17,-332,TX000812,AC00227,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
161.63,46,276,1,9286.37,2023,12,25,0,16,-315,TX000813,AC00292,Debit,San Jose,D000626,34.86.220.205,M077,Online,Doctor,3,Cluster 3,Online Banking Users
542.75,70,63,1,2224.08,2023,12,7,3,18,-333,TX000814,AC00319,Credit,Nashville,D000641,82.115.199.37,M045,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
317.47,67,16,1,14639.28,2023,5,1,0,17,-553,TX000815,AC00431,Credit,Sacramento,D000060,119.163.214.161,M083,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
280.99,45,29,1,9733.59,2023,2,20,0,18,-623,TX000816,AC00365,Debit,Houston,D000374,11.167.243.171,M096,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
24.19,29,28,1,2756.2,2023,2,8,2,17,-635,TX000817,AC00050,Debit,San Diego,D000099,186.135.2.148,M061,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
586.85,36,86,1,6655.15,2023,8,15,1,16,-447,TX000818,AC00129,Debit,Mesa,D000515,187.199.178.27,M014,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
372.41,55,143,1,3233.87,2023,6,19,0,18,-504,TX000819,AC00366,Debit,San Diego,D000362,214.125.131.88,M088,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
63.17,20,148,1,1676.57,2023,7,25,1,18,-468,TX000820,AC00452,Debit,Fresno,D000647,113.137.153.101,M039,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
383.69,54,285,1,8371.11,2023,10,31,1,17,-370,TX000821,AC00339,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,Engineer,3,Cluster 3,Online Banking Users
247.17,65,149,1,2611.64,2023,5,22,0,17,-532,TX000822,AC00389,Credit,Chicago,D000081,56.89.80.133,M096,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
48.78,18,136,1,552.06,2023,8,11,4,16,-451,TX000823,AC00188,Credit,Kansas City,D000071,112.222.0.29,M006,Branch,Student,2,Cluster 2,Branch-Based Credit Users
4.15,60,119,1,6017.36,2023,10,19,3,16,-382,TX000824,AC00039,Credit,Omaha,D000214,166.41.54.117,M019,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
60.99,34,58,1,7281.46,2023,8,1,1,17,-461,TX000825,AC00319,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
408.19,26,241,1,6847.47,2023,12,15,4,16,-325,TX000826,AC00077,Debit,Mesa,D000369,19.20.13.234,M038,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
524.6,58,76,1,13017.7,2023,4,7,4,17,-577,TX000827,AC00131,Debit,El Paso,D000593,44.73.3.217,M002,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
108.96,26,247,1,7597.66,2023,10,10,1,18,-391,TX000828,AC00180,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
70.03,63,49,1,7330.31,2023,12,18,0,18,-322,TX000829,AC00249,Debit,Nashville,D000005,193.221.15.59,M073,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
124.84,52,79,1,6711.78,2023,9,22,4,17,-409,TX000830,AC00454,Debit,Louisville,D000640,18.72.115.111,M051,Online,Retired,3,Cluster 3,Online Banking Users
324.04,54,30,1,2248.06,2023,7,5,2,16,-488,TX000831,AC00076,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
39.69,70,163,1,3524.68,2023,4,24,0,17,-560,TX000832,AC00386,Debit,Austin,D000539,219.98.242.240,M089,Online,Retired,3,Cluster 3,Online Banking Users
157.7,58,46,1,8332.58,2023,12,1,4,17,-339,TX000833,AC00444,Credit,Omaha,D000075,21.190.11.223,M019,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
81.27,22,68,1,1814.48,2023,11,7,1,16,-363,TX000834,AC00307,Credit,Seattle,D000228,201.95.180.152,M051,Online,Student,2,Cluster 2,Branch-Based Credit Users
193.82,37,176,1,3886.77,2023,4,20,3,17,-564,TX000835,AC00397,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
16.73,79,165,1,7591.13,2023,11,30,3,17,-340,TX000836,AC00078,Debit,Omaha,D000660,205.45.234.42,M022,Online,Retired,3,Cluster 3,Online Banking Users
474.05,57,214,1,1484.31,2023,8,10,3,18,-452,TX000837,AC00348,Debit,San Jose,D000643,24.129.74.189,M031,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
637.75,79,152,1,4202.92,2023,7,24,0,16,-469,TX000839,AC00007,Debit,Dallas,D000561,184.57.159.204,M028,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
153.59,66,174,1,4813.12,2023,5,4,3,17,-550,TX000840,AC00009,Credit,Portland,D000270,204.120.80.105,M001,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
186.6,18,139,1,9716.68,2023,10,25,2,16,-376,TX000841,AC00065,Debit,Tucson,D000554,184.185.209.72,M086,Branch,Student,0,Cluster 0,Branch-Based Debit Users
644.08,24,55,1,1980.62,2023,5,8,0,17,-546,TX000842,AC00362,Debit,Atlanta,D000377,57.232.212.116,M018,Online,Student,3,Cluster 3,Online Banking Users
226.66,41,168,1,10216.25,2023,12,27,2,18,-313,TX000843,AC00444,Debit,Austin,D000644,16.94.155.46,M001,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
305.0,22,222,1,944.83,2023,10,12,3,17,-389,TX000844,AC00106,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
233.1,42,37,1,7469.2,2023,1,16,0,17,-658,TX000845,AC00241,Credit,Nashville,D000472,38.164.132.63,M011,Branch,Doctor,2,Cluster 2,Branch-Based Credit Users
793.13,68,76,1,13389.16,2023,5,10,2,16,-544,TX000846,AC00092,Debit,Memphis,D000518,173.232.121.213,M035,Online,Doctor,3,Cluster 3,Online Banking Users
224.19,52,93,1,8475.47,2023,9,21,3,16,-410,TX000847,AC00173,Debit,Houston,D000266,46.150.175.171,M017,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
214.83,23,63,1,991.69,2023,3,20,0,18,-595,TX000848,AC00363,Credit,Tucson,D000228,205.45.234.42,M009,ATM,Student,2,Cluster 2,Branch-Based Credit Users
163.46,63,111,1,6953.8,2023,9,8,4,17,-423,TX000849,AC00185,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
194.99,34,91,1,1370.03,2023,12,1,4,17,-339,TX000850,AC00370,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
227.5,34,277,1,11505.35,2023,3,13,0,16,-602,TX000852,AC00412,Debit,Sacramento,D000227,134.140.85.231,M055,Online,Doctor,3,Cluster 3,Online Banking Users
259.9,26,100,1,914.28,2023,6,22,3,16,-501,TX000853,AC00068,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,Student,3,Cluster 3,Online Banking Users
59.51,36,55,1,9955.88,2023,4,4,1,16,-580,TX000854,AC00321,Credit,Dallas,D000263,86.220.59.252,M086,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
50.63,64,143,1,4732.81,2023,5,24,2,16,-530,TX000855,AC00302,Debit,Columbus,D000314,9.230.41.239,M045,Online,Retired,3,Cluster 3,Online Banking Users
112.94,73,31,1,3807.84,2023,11,24,4,17,-346,TX000857,AC00298,Credit,San Antonio,D000265,142.160.124.244,M091,Online,Retired,2,Cluster 2,Branch-Based Credit Users
11.81,21,131,1,320.25,2023,2,27,0,16,-616,TX000858,AC00327,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
329.14,55,14,1,12033.92,2023,11,14,1,16,-356,TX000859,AC00054,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
154.24,61,82,1,6109.55,2023,11,6,0,16,-364,TX000860,AC00403,Debit,Mesa,D000129,219.98.242.240,M049,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
233.44,20,297,1,1691.88,2023,1,20,4,16,-654,TX000861,AC00397,Debit,Chicago,D000334,37.213.85.222,M037,Online,Student,3,Cluster 3,Online Banking Users
141.8,18,116,1,1697.67,2023,11,15,2,18,-355,TX000862,AC00383,Debit,Chicago,D000046,184.4.253.143,M088,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
209.03,55,126,1,8359.5,2023,10,9,0,18,-392,TX000863,AC00450,Debit,Detroit,D000371,175.210.47.87,M012,Branch,Engineer,0,Cluster 0,Branch-Based Debit Users
261.14,42,162,1,6100.08,2023,5,15,0,18,-539,TX000865,AC00156,Debit,San Antonio,D000218,186.135.2.148,M040,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
101.81,45,105,1,13872.03,2023,6,29,3,17,-494,TX000866,AC00418,Debit,Fort Worth,D000209,160.212.125.105,M087,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
98.71,32,117,1,10095.23,2023,9,18,0,17,-413,TX000867,AC00263,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
87.38,21,252,1,1504.99,2023,3,3,4,18,-612,TX000868,AC00009,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,Student,0,Cluster 0,Branch-Based Debit Users
83.39,32,158,1,13182.11,2023,9,18,0,16,-413,TX000869,AC00436,Debit,Omaha,D000069,135.73.131.111,M042,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
267.55,46,40,1,4330.04,2023,6,13,1,16,-510,TX000870,AC00399,Debit,Charlotte,D000138,170.99.15.217,M084,Online,Engineer,3,Cluster 3,Online Banking Users
870.05,29,39,1,905.25,2023,8,31,3,16,-431,TX000871,AC00182,Debit,El Paso,D000098,80.90.35.146,M077,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
164.51,78,110,1,3553.69,2023,6,5,0,18,-518,TX000873,AC00475,Debit,Louisville,D000105,189.248.139.91,M056,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
758.12,69,90,1,6164.65,2023,7,3,0,18,-490,TX000874,AC00253,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
103.76,28,188,1,9626.14,2023,3,29,2,16,-586,TX000875,AC00376,Debit,Kansas City,D000667,79.47.176.19,M085,Online,Engineer,3,Cluster 3,Online Banking Users
583.92,55,139,1,6364.14,2023,8,1,1,16,-461,TX000876,AC00058,Debit,Kansas City,D000429,32.169.88.41,M024,Online,Engineer,3,Cluster 3,Online Banking Users
204.06,77,159,1,4351.83,2023,1,2,0,16,-672,TX000877,AC00304,Debit,Washington,D000685,150.231.20.169,M069,Online,Retired,3,Cluster 3,Online Banking Users
53.51,56,165,1,5773.5,2023,10,26,3,16,-375,TX000878,AC00035,Debit,New York,D000671,136.172.149.77,M030,Online,Retired,3,Cluster 3,Online Banking Users
52.95,68,14,1,6335.58,2023,8,7,0,18,-455,TX000880,AC00362,Credit,Charlotte,D000652,148.234.210.167,M061,Online,Retired,2,Cluster 2,Branch-Based Credit Users
120.17,49,105,1,5403.79,2023,8,8,1,17,-454,TX000881,AC00094,Debit,Portland,D000052,47.167.178.158,M023,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
220.8,31,28,1,8135.31,2023,9,6,2,18,-425,TX000882,AC00225,Debit,Indianapolis,D000532,10.223.224.50,M021,Online,Engineer,3,Cluster 3,Online Banking Users
119.01,45,87,1,9798.26,2023,3,13,0,17,-602,TX000883,AC00474,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
183.32,21,74,1,137.42,2023,5,10,2,16,-544,TX000884,AC00448,Debit,Raleigh,D000450,162.207.77.170,M041,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
858.88,60,227,1,7015.46,2023,8,22,1,16,-440,TX000885,AC00439,Debit,Jacksonville,D000389,146.53.16.47,M085,Online,Engineer,3,Cluster 3,Online Banking Users
11.46,41,128,1,2356.71,2023,2,13,0,16,-630,TX000886,AC00133,Credit,San Francisco,D000315,13.188.62.74,M092,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
61.37,75,164,1,4294.44,2023,2,6,0,16,-637,TX000887,AC00480,Debit,Columbus,D000074,57.141.198.111,M001,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
103.08,49,150,1,9251.38,2023,2,27,0,16,-616,TX000888,AC00265,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,Engineer,2,Cluster 2,Branch-Based Credit Users
1.21,55,196,1,7542.74,2023,8,21,0,17,-441,TX000889,AC00176,Debit,Atlanta,D000369,96.115.67.230,M039,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
425.18,26,172,1,9880.71,2023,10,4,2,16,-397,TX000890,AC00278,Credit,Colorado Springs,D000496,77.92.193.22,M051,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
60.96,52,238,1,6189.24,2023,10,23,0,16,-378,TX000891,AC00216,Debit,Colorado Springs,D000090,184.185.209.72,M065,ATM,Retired,1,Cluster 1,ATM-Focused Debit Users
64.21,51,37,1,12540.18,2023,1,9,0,16,-665,TX000892,AC00431,Debit,Omaha,D000527,134.222.122.238,M028,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
523.02,53,83,1,4586.11,2023,5,19,4,18,-535,TX000893,AC00063,Debit,Jacksonville,D000689,124.180.225.109,M010,Online,Retired,3,Cluster 3,Online Banking Users
50.26,65,164,1,1519.38,2023,11,9,3,17,-361,TX000894,AC00090,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,Retired,0,Cluster 0,Branch-Based Debit Users
110.08,19,95,1,1447.26,2023,11,20,0,17,-350,TX000895,AC00133,Debit,Detroit,D000560,207.157.126.125,M059,Branch,Student,0,Cluster 0,Branch-Based Debit Users
54.47,23,34,1,1131.42,2023,11,13,0,17,-357,TX000896,AC00357,Credit,Philadelphia,D000434,190.92.63.219,M100,Branch,Student,2,Cluster 2,Branch-Based Credit Users
79.76,68,115,1,10278.75,2023,4,3,0,16,-581,TX000897,AC00404,Debit,Kansas City,D000110,221.169.49.152,M043,Online,Doctor,3,Cluster 3,Online Banking Users
16.79,30,146,1,535.15,2023,11,6,0,16,-364,TX000898,AC00390,Credit,Detroit,D000317,204.120.80.105,M023,Online,Doctor,2,Cluster 2,Branch-Based Credit Users
68.62,29,157,1,13891.47,2023,6,29,3,16,-494,TX000900,AC00161,Debit,Omaha,D000044,167.67.137.223,M091,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
157.16,20,280,1,1545.77,2023,3,13,0,17,-602,TX000901,AC00425,Debit,New York,D000682,133.223.159.151,M068,Branch,Student,0,Cluster 0,Branch-Based Debit Users
643.38,18,105,1,1046.74,2023,11,6,0,17,-364,TX000902,AC00363,Credit,Detroit,D000251,107.247.202.71,M044,Online,Student,2,Cluster 2,Branch-Based Credit Users
328.34,42,31,1,2840.45,2023,10,12,3,16,-389,TX000903,AC00385,Credit,San Diego,D000245,106.244.1.47,M014,Online,Engineer,2,Cluster 2,Branch-Based Credit Users
72.68,69,44,1,6216.77,2023,7,21,4,17,-472,TX000904,AC00045,Debit,Seattle,D000697,87.234.36.48,M072,Online,Retired,3,Cluster 3,Online Banking Users
354.76,51,279,1,10141.92,2023,5,17,2,16,-537,TX000905,AC00480,Debit,Detroit,D000135,54.252.249.33,M065,Branch,Doctor,0,Cluster 0,Branch-Based Debit Users
793.88,22,252,1,1404.06,2023,2,22,2,16,-621,TX000906,AC00369,Credit,Los Angeles,D000317,89.237.88.251,M036,ATM,Student,2,Cluster 2,Branch-Based Credit Users
29.22,27,69,1,7795.79,2023,2,27,0,18,-616,TX000907,AC00109,Debit,Detroit,D000660,218.83.2.94,M056,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
653.97,37,100,1,3886.65,2023,10,4,2,17,-397,TX000908,AC00264,Debit,Miami,D000464,141.241.241.128,M067,Online,Engineer,3,Cluster 3,Online Banking Users
366.43,21,92,1,1560.45,2023,1,30,0,16,-644,TX000909,AC00076,Credit,Portland,D000069,40.244.94.218,M080,Online,Student,2,Cluster 2,Branch-Based Credit Users
233.74,72,142,1,4749.54,2023,2,13,0,16,-630,TX000911,AC00453,Debit,Boston,D000373,6.44.165.160,M056,Online,Retired,3,Cluster 3,Online Banking Users
471.84,18,138,1,1044.33,2023,9,29,4,17,-402,TX000912,AC00222,Debit,Raleigh,D000163,137.33.78.168,M080,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
213.4,73,100,1,2012.24,2023,8,14,0,16,-448,TX000913,AC00179,Credit,Fort Worth,D000203,198.73.211.114,M087,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
254.21,48,46,1,2487.2,2023,5,22,0,16,-532,TX000914,AC00386,Debit,Phoenix,D000487,137.33.78.168,M030,ATM,Engineer,1,Cluster 1,ATM-Focused Debit Users
577.73,37,63,1,14977.99,2023,11,10,4,16,-360,TX000915,AC00171,Debit,San Jose,D000527,93.146.251.20,M033,ATM,Doctor,1,Cluster 1,ATM-Focused Debit Users
170.26,27,265,1,1969.48,2023,9,25,0,16,-406,TX000916,AC00336,Debit,Chicago,D000445,6.44.165.160,M053,ATM,Student,1,Cluster 1,ATM-Focused Debit Users
330.61,64,113,1,2525.25,2023,7,6,3,16,-487,TX000918,AC00402,Credit,Nashville,D000648,186.54.68.246,M099,Branch,Retired,2,Cluster 2,Branch-Based Credit Users
